id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
15745205,2 Bedroom Luxury Rural Retreat,7923120,Fran & Denis,,TWEED SHIRE COUNCIL,-28.40544,153.42903,Entire home/apt,240,1,40,2019-05-26,1.36,2,321
15747657,Haven on the Plateau,5946353,Jan,,BALLINA SHIRE COUNCIL,-28.8457,153.4556,Private room,79,1,1,2019-05-17,1,1,124
15748506,Studio 22,101787006,Jenna,,BYRON SHIRE COUNCIL,-28.68399,153.5217,Entire home/apt,129,2,91,2019-05-19,2.96,1,51
15748982,"""Serenity Beach Retreat """,101790925,Ingrid,,TWEED SHIRE COUNCIL,-28.28893,153.57634,Entire home/apt,731,3,25,2019-05-27,0.81,3,237
15749477,Kim's beach house,101795548,Kim,,BALLINA SHIRE COUNCIL,-28.80831,153.59443,Private room,100,1,53,2019-05-27,1.71,1,125
15757086,Charming designer cottage minutes from Byron Bay,3715490,Bree,,BYRON SHIRE COUNCIL,-28.6329,153.49525,Entire home/apt,150,2,0,,,1,268
15759316,The Little Country Cabin,38043503,Chris,,CLARENCE VALLEY COUNCIL,-29.33247,153.22747,Entire home/apt,100,2,37,2019-05-12,1.34,1,71
15774484,Light and bright family home,21107237,Hailey,,BYRON SHIRE COUNCIL,-28.68949,153.60535,Entire home/apt,116,5,3,2019-01-02,0.10,1,127
15791348,"PICADILLY Ocean Views, Byron/Newrybar/Bangalow",75092783,Claire,,BYRON SHIRE COUNCIL,-28.7034,153.55862,Entire home/apt,150,1,56,2019-05-05,1.92,1,147
15793424,Ballina Byron Getaway. Up to 20% off mid week May,72822108,Troy,,BALLINA SHIRE COUNCIL,-28.85229,153.58952,Entire home/apt,85,2,133,2019-05-19,4.40,1,76
15793901,Escape to paradise in beachside Suffolk Park,17798903,Hayley,,BYRON SHIRE COUNCIL,-28.68619,153.61295,Entire home/apt,219,7,14,2018-08-29,0.47,1,0
15803870,SANDY BOTTOMS BEACH RETREAT,102263762,Craig,,RICHMOND VALLEY COUNCIL,-29.11292,153.42856,Entire home/apt,179,5,18,2018-08-06,0.59,2,164
15806191,Summer Salt,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.64456,153.61971,Entire home/apt,315,3,47,2019-04-24,1.52,33,201
15807139,Lennox Garden Stay,17278560,Susi,,BALLINA SHIRE COUNCIL,-28.81298,153.58643,Entire home/apt,110,1,37,2019-04-21,1.22,1,140
15819215,Oceanfront apartment with private beach access,3445130,Arabella,,CLARENCE VALLEY COUNCIL,-29.43362,153.36462,Entire home/apt,150,2,122,2019-05-21,4.04,2,74
15819868,Large Family House 100m to Beach and Village,102409245,Scott And Jenny,,BALLINA SHIRE COUNCIL,-28.79257,153.59137,Entire home/apt,339,12,0,,,2,76
15821509,BLUE HORIZON HOLIDAY APARTMENT ON HUNGERFORD LANE,14817888,Janene,,TWEED SHIRE COUNCIL,-28.2593,153.57939,Entire home/apt,219,2,18,2019-01-19,0.61,36,249
15821717,Ocean Views-Private Cabin-Peaceful-Stunning Vistas,5284442,Samaya,,BYRON SHIRE COUNCIL,-28.6881,153.58175,Entire home/apt,325,2,123,2019-05-25,4.19,6,356
15821732,"Light and spacious, 100 meters from the beach",12764646,Amandine,,TWEED SHIRE COUNCIL,-28.29214,153.57543,Entire home/apt,300,2,7,2019-01-11,0.24,2,0
15824954,Byron Marvell,102456221,Bill,,BYRON SHIRE COUNCIL,-28.64463,153.61483,Entire home/apt,375,2,52,2019-04-27,1.77,1,241
15833685,Escape@ByronBay - Ultimate Town Location,23783358,Jackie,,BYRON SHIRE COUNCIL,-28.64758,153.61821,Entire home/apt,500,7,32,2019-04-28,1.09,1,227
15834145,A Quiet Room in a Beautiful Town,13869627,Ruth,,BYRON SHIRE COUNCIL,-28.68505,153.53251,Private room,61,1,63,2019-05-25,2.16,2,353
15834320,Clarkes Beach Hideaway Whole Apartment,6202217,Jenny,,BYRON SHIRE COUNCIL,-28.64556,153.62228,Entire home/apt,400,3,1,2017-07-24,0.04,11,53
15834529,Luxury Living Inside and Out at Elevation Byron Bay,14834268,Louise,,BYRON SHIRE COUNCIL,-28.6539,153.61657,Entire home/apt,796,3,17,2019-04-12,0.58,1,269
15847093,Master Bedroom with Ensuite- Goonellabah,95813222,Catherine,,LISMORE CITY COUNCIL,-28.8236,153.33709,Private room,38,2,5,2019-05-21,0.30,1,59
15863350,Family home in Ocean Shores,84157899,Heidi,,BYRON SHIRE COUNCIL,-28.51583,153.52821,Entire home/apt,349,6,3,2017-07-23,0.10,1,364
15877799,large modern family holiday home in suffolk park,90741052,Jason,,BYRON SHIRE COUNCIL,-28.68874,153.60372,Entire home/apt,500,6,5,2019-01-03,0.17,1,174
15877847,Awesome Beach Abode,102951944,Jacinta,,TWEED SHIRE COUNCIL,-28.3928,153.56487,Entire home/apt,139,2,3,2018-04-02,0.10,1,0
15878407,Skippers Watch - Blue River Apartments - Wooli,6518596,Rod,,CLARENCE VALLEY COUNCIL,-29.8683,153.26517,Entire home/apt,195,1,13,2019-04-15,0.45,5,331
15878714,Captains Bridge-Blue River Apartments by the Ocean,6518596,Rod,,CLARENCE VALLEY COUNCIL,-29.867,153.26543,Entire home/apt,175,1,5,2018-08-21,0.17,5,344
15887383,Casita,84570902,Uccella,,BYRON SHIRE COUNCIL,-28.6534,153.61478,Entire home/apt,715,5,4,2019-01-04,0.23,4,56
15888391,Peaceful at Renee's,49125845,Renee,,BYRON SHIRE COUNCIL,-28.64605,153.60316,Entire home/apt,700,7,8,2018-02-18,0.27,3,91
15889538,The Black Pearl - Studio,24127708,Terezka,,BYRON SHIRE COUNCIL,-28.65436,153.61924,Entire home/apt,150,1,128,2019-05-22,4.35,2,257
15890105,Cute beach/garden flat,34792606,Kim,,BYRON SHIRE COUNCIL,-28.68529,153.61154,Entire home/apt,155,3,18,2019-04-28,0.62,1,27
15899417,The in-town house in nature,103129124,Abby,,LISMORE CITY COUNCIL,-28.82098,153.31218,Private room,69,1,0,,,1,0
15902815,Byron Bay escape for 2 walk to town quiet complex,32153774,Valentina,,BYRON SHIRE COUNCIL,-28.65393,153.61656,Private room,126,2,71,2019-05-15,2.29,3,181
15904387,Pippi Beachhouse,55472952,Yamba Beachside Accomodation,,CLARENCE VALLEY COUNCIL,-29.44277,153.36428,Entire home/apt,451,2,5,2018-10-04,0.17,9,342
15905765,FAMILY BEACH COTTAGE,103184614,Jacqui,,TWEED SHIRE COUNCIL,-28.29528,153.56909,Entire home/apt,400,4,3,2018-04-18,0.17,1,260
15908547,Beachside Retreat - Gold Coast Haven,24047548,Joanne,,TWEED SHIRE COUNCIL,-28.23184,153.53436,Entire home/apt,400,5,1,2017-01-02,0.03,1,358
15915922,"Luxe beach shack, short stroll to the beach!",5247235,Celeste,,BYRON SHIRE COUNCIL,-28.68912,153.61122,Entire home/apt,410,4,7,2019-01-03,0.23,1,0
15918110,Pàcifica: In town- Spacious Comfy Apartment,93811798,Jesse,,BYRON SHIRE COUNCIL,-28.64591,153.6106,Entire home/apt,108,3,119,2019-05-19,4.02,1,275
15918150,South Golden Beach      Beach House,43625940,Kim,,BYRON SHIRE COUNCIL,-28.4948,153.55118,Entire home/apt,550,2,5,2018-04-23,0.19,1,0
15918635,The Wave Haven - 3 blocks to Beach & Town,3563698,A Perfect Stay!,,BALLINA SHIRE COUNCIL,-28.79364,153.59055,Entire home/apt,303,5,0,,,7,365
15918751,"Byron@Belongil - Apartment 2
1 Bedroom",10840484,Margy,,BYRON SHIRE COUNCIL,-28.63612,153.59989,Entire home/apt,250,3,31,2019-03-28,1.04,5,318
15919169,"Bay Dreamer - 3 Bedroom house, close to beach",6765339,Kerry & Jason,,BYRON SHIRE COUNCIL,-28.63372,153.58654,Entire home/apt,144,2,17,2019-05-12,0.58,1,0
15920983,The Heart of Brunswick.,21570330,Caroline,,BYRON SHIRE COUNCIL,-28.54179,153.54929,Entire home/apt,260,2,45,2019-05-12,1.53,1,263
15928278,Large family house close to Byron,7844977,Michael,,BYRON SHIRE COUNCIL,-28.63567,153.52131,Entire home/apt,500,5,2,2018-04-03,0.08,1,270
15930241,Byron@Belongil 3BR Beach House,10840484,Margy,,BYRON SHIRE COUNCIL,-28.63661,153.60117,Entire home/apt,510,3,6,2017-12-27,0.21,5,304
15940809,Bangalow Bliss,21314322,Zoe,,BYRON SHIRE COUNCIL,-28.68694,153.51284,Entire home/apt,290,3,0,,,1,0
15941299,Byron on Beachfront Heaven on Main Beach,56014543,Mark & Jenny,,BYRON SHIRE COUNCIL,-28.64314,153.61517,Entire home/apt,230,3,12,2019-05-15,0.41,4,168
15942409,Wybalena Organic Farm | Cabin 3 | AC | 2 bedrooms,11306788,Julian & Dani,,BYRON SHIRE COUNCIL,-28.50652,153.45453,Entire home/apt,140,1,32,2019-01-26,1.06,4,68
15942835,Boho Beach House,48225580,Emma,,BYRON SHIRE COUNCIL,-28.68747,153.61179,Entire home/apt,599,4,9,2018-01-10,0.29,2,0
15944298,"TURTLE BAY BYRON quiet, close to beach and town",33781189,Jen,,BYRON SHIRE COUNCIL,-28.64157,153.61536,Entire home/apt,516,5,7,2018-07-21,0.24,1,278
15953252,Awesome funky asian styled room ..,43984019,Kelly,,TWEED SHIRE COUNCIL,-28.1813,153.52775,Private room,100,1,5,2017-04-15,0.17,3,181
15954079,Lennox  Head Townhouse - Just Steps to the Beach,7191308,Col,,BALLINA SHIRE COUNCIL,-28.79209,153.5931,Entire home/apt,156,3,14,2019-04-28,0.48,1,349
15955998,Beautifully Restored Heritage Bungalow,68015473,Waldo,,BYRON SHIRE COUNCIL,-28.68403,153.52419,Entire home/apt,245,2,56,2019-05-05,1.82,1,146
15956816,"Casita, room one",84570902,Uccella,,BYRON SHIRE COUNCIL,-28.65329,153.6167,Private room,95,1,202,2019-05-14,6.62,4,53
15957409,Robin's Nest,26436184,Robin,,TWEED SHIRE COUNCIL,-28.38632,153.55888,Private room,110,1,33,2019-04-25,1.12,1,339
15958167,Bathhouse Estate Newrybar Byron Bay Hinterland,9138815,Bathhouse,,BALLINA SHIRE COUNCIL,-28.71976,153.5298,Entire home/apt,1395,2,17,2019-05-20,0.61,4,271
15960202,Bright open plan family home in Byron Bay.,24056788,Rebecca,,BYRON SHIRE COUNCIL,-28.63059,153.58458,Entire home/apt,260,4,1,2018-01-22,0.06,1,0
15960606,Riverside Haven,29908918,Ben,,TWEED SHIRE COUNCIL,-28.27272,153.46406,Entire home/apt,250,3,2,2017-04-03,0.07,1,0
15970394,Bruns River Garden Apartment 2,6070104,Helen,,BYRON SHIRE COUNCIL,-28.53352,153.53683,Entire home/apt,175,2,17,2019-04-24,0.56,2,165
15972112,Clarkes Beach Hideaway Garden Room,6202217,Jenny,,BYRON SHIRE COUNCIL,-28.64519,153.623,Private room,100,1,73,2019-05-12,2.41,11,364
15972513,Admirals Deck - Blue River Apartments- Waterfront,6518596,Rod,,CLARENCE VALLEY COUNCIL,-29.86829,153.26479,Entire home/apt,209,1,17,2019-04-28,0.60,5,348
15973704,Cheralee - luxury Hinterland retreat,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.72711,153.59177,Entire home/apt,715,3,1,2018-10-11,0.13,114,44
15986140,Divine Cottage Main Street Bangalow Pet Friendly,13468132,Eleanor,,BYRON SHIRE COUNCIL,-28.6853,153.5291,Entire home/apt,227,2,29,2019-04-27,1.05,1,307
15986355,BOHEMIA - Walk to Town and Beach,20464454,Nicoletta,,BYRON SHIRE COUNCIL,-28.65547,153.61565,Private room,120,3,142,2019-05-28,4.69,3,242
15990236,Byron Sanctuary Garden - 4 Bed 4 Bath,19346730,Agatha,,BYRON SHIRE COUNCIL,-28.66359,153.61096,Entire home/apt,999,5,1,2018-01-04,0.06,1,90
15990389,"Kunjani, 5 Miners Street, Diggers Camp 2462",103772254,Grant,,CLARENCE VALLEY COUNCIL,-29.81658,153.28783,Entire home/apt,240,1,9,2019-04-26,0.56,1,184
15992498,Studioapartment,67015952,Sarah,,BYRON SHIRE COUNCIL,-28.54828,153.49426,Private room,90,1,7,2017-07-10,0.24,1,0
16003522,A PERFECT STAY - Byron Creek Homestead,1649158,A Perfect Stay,,BYRON SHIRE COUNCIL,-28.681,153.5405,Entire home/apt,770,3,2,2019-01-06,0.08,114,1
16003527,SPLLENDOUR  FESTIVAL ACCOMODATION,60689731,Sarah,,BYRON SHIRE COUNCIL,-28.50573,153.53544,Entire home/apt,380,3,4,2019-01-03,0.14,2,85
16006797,Lover's Point Beach House,22905657,Rebecca,,CLARENCE VALLEY COUNCIL,-29.43834,153.36547,Entire home/apt,451,7,10,2019-04-18,0.34,1,293
16016857,Peaceful Rainforest Bungalow 20 Minutes From Byron,30188525,Mckenzie,,BYRON SHIRE COUNCIL,-28.68208,153.49703,Entire home/apt,120,2,7,2018-10-06,0.24,1,0
16018282,The Very Small Shoebox Room,9154522,Helen,,LISMORE CITY COUNCIL,-28.81604,153.293,Private room,40,1,57,2019-05-28,1.93,22,340
16018489,19 Parkes Street is a federation style 2BR  house,9154522,Helen,,LISMORE CITY COUNCIL,-28.81566,153.27524,Entire home/apt,160,1,7,2019-01-01,0.26,22,338
16019491,Casita room two,84570902,Uccella,,BYRON SHIRE COUNCIL,-28.65518,153.61467,Private room,95,1,190,2019-05-08,6.40,4,64
16031003,Pet friendly Beach house with the lot,95072582,Maddison,,TWEED SHIRE COUNCIL,-28.28431,153.57422,Entire home/apt,700,5,2,2017-12-27,0.07,1,364
16033204,"Byron Hinterland, Mullumbimby",104158234,Alan,,BYRON SHIRE COUNCIL,-28.55796,153.48903,Entire home/apt,126,2,173,2019-05-18,5.72,1,38
16041373,Forest Retreat SpaCabin,57348490,Francesca,,BYRON SHIRE COUNCIL,-28.7042,153.48187,Entire home/apt,399,1,1,2019-01-01,0.20,2,167
16042123,Just the spot for a small group: family or friends,26271266,Atosha,,BYRON SHIRE COUNCIL,-28.6902,153.5153,Private room,120,2,4,2018-12-08,0.14,2,0
16044248,"Sth Golden beach, Private room, close to festivals",3907996,Cathy,,BYRON SHIRE COUNCIL,-28.49918,153.54263,Private room,79,1,36,2019-04-26,1.25,2,86
16044495,Wybalena Organic Farm | Cabin 2 | AC | 2 bedrooms,11306788,Julian & Dani,,BYRON SHIRE COUNCIL,-28.50881,153.45655,Entire home/apt,150,1,36,2019-05-05,1.19,4,68
16050696,LeeJazz Luxury Beachfront,104031915,Des And Cheryl,,BYRON SHIRE COUNCIL,-28.67976,153.61621,Entire home/apt,1500,7,0,,,1,65
16054025,Sea Haven,104539523,Lynne,,BALLINA SHIRE COUNCIL,-28.79481,153.59302,Entire home/apt,130,1,220,2019-05-25,7.33,1,40
16056518,Rural Getaway yet close to everything & BluesFest,9976639,Louise,,BYRON SHIRE COUNCIL,-28.60529,153.53159,Entire home/apt,453,7,10,2019-04-23,0.34,1,179
16057349,"Stockman's Cottage, Historic Dyraaba Station",99264637,Robyn,,KYOGLE COUNCIL,-28.81595,152.84732,Entire home/apt,134,1,79,2019-05-25,3.09,1,323
16057486,SOUTH GOLDEN BEACH Splendour (5km) Accommodation,104580628,Petra,,BYRON SHIRE COUNCIL,-28.49328,153.54351,Entire home/apt,520,3,5,2019-04-22,0.17,1,27
16058747,Sallywattle Serene,103508261,Kylie,,BYRON SHIRE COUNCIL,-28.68401,153.61146,Entire home/apt,550,7,3,2019-01-04,0.15,2,0
16059311,Byronshire beachside - entire home,104595737,Lorretta,,BYRON SHIRE COUNCIL,-28.50883,153.53281,Entire home/apt,150,2,2,2018-12-30,0.07,1,283
16060248,Beach Home away from Home,104597437,Adri-Anne,,TWEED SHIRE COUNCIL,-28.24781,153.57026,Entire home/apt,199,3,14,2019-04-21,0.46,1,135
16070684,The Hideaway - bright and sunny private room,5193131,Mark,,BYRON SHIRE COUNCIL,-28.6486,153.61605,Private room,95,2,69,2019-04-27,2.27,2,30
16071522,Yamba Beach House,92737379,Suzie,,CLARENCE VALLEY COUNCIL,-29.44287,153.36148,Entire home/apt,130,3,31,2019-04-22,1.03,1,6
16073971,"Beach side living at it’s best, even in winter!",43157293,Leighroy And Olivia,,BYRON SHIRE COUNCIL,-28.68248,153.61065,Entire home/apt,690,3,13,2019-05-04,0.44,1,274
16085192,Amazing Central Location 1,896480,Georgia,,BYRON SHIRE COUNCIL,-28.64175,153.61046,Private room,75,2,80,2019-05-22,2.72,2,60
16099217,LARGE MODERN BEACH HOUSE NEAR BYRON!!,659167,Danielle,,BYRON SHIRE COUNCIL,-28.51556,153.54899,Entire home/apt,400,5,57,2019-04-23,1.88,1,318
16100408,5 mins from Splendour - bus stops outside,104955640,Helen,,BYRON SHIRE COUNCIL,-28.49119,153.54112,Entire home/apt,69,2,6,2017-07-23,0.20,1,0
16102890,Lillian Valley Lodge,104979422,Helga,,LISMORE CITY COUNCIL,-28.5512,153.18009,Entire home/apt,100,1,103,2019-05-05,3.41,1,83
16114351,"Koala Beach B&B, pristine & uncrowded beaches",43470489,Alan,,TWEED SHIRE COUNCIL,-28.37534,153.56451,Entire home/apt,160,1,87,2019-05-06,2.97,1,171
16115665,2 mins to River & beach.,105087348,Katie,,TWEED SHIRE COUNCIL,-28.39464,153.56176,Private room,66,5,0,,,1,0
16116345,II Beach Break ll In the heart of Lennox,19768670,Clare,,BALLINA SHIRE COUNCIL,-28.7969,153.59307,Entire home/apt,110,2,92,2019-05-09,3.07,1,221
16124086,Ocean High,499022,Christian,,CLARENCE VALLEY COUNCIL,-29.43623,153.36081,Entire home/apt,178,7,6,2017-03-18,0.21,2,361
16124541,Luxury Beachfront Apartment in Kingscliff,72436088,Penelope,,TWEED SHIRE COUNCIL,-28.23925,153.56741,Entire home/apt,451,2,17,2019-04-19,0.58,1,178
16134372,The Suffolk Tree House,4164216,Lindy,,BYRON SHIRE COUNCIL,-28.67798,153.60211,Private room,250,7,0,,,2,0
16137090,A Perfect Stay - Chez Boulders,3563698,A Perfect Stay!,,BALLINA SHIRE COUNCIL,-28.81997,153.59408,Entire home/apt,105,2,19,2019-04-23,0.66,7,42
16146946,Sweet Love - Byron Bay Hinterland,24597223,Kylie,,BYRON SHIRE COUNCIL,-28.57874,153.50789,Entire home/apt,199,1,106,2019-05-20,3.60,4,263
16147590,Luxury King Spa Suite 321,105378597,Alise,,TWEED SHIRE COUNCIL,-28.29621,153.57308,Entire home/apt,140,2,12,2019-04-05,0.41,1,260
16148256,Bonalbo Wilderness retreat,105384576,Graeme,,KYOGLE COUNCIL,-28.66719,152.5881,Entire home/apt,51,2,21,2019-05-08,0.72,1,351
16148676,"Brunswick Heads Hinterland, self contained Studio",5409023,Kay,,BYRON SHIRE COUNCIL,-28.5033,153.50314,Entire home/apt,90,1,30,2019-05-19,1.16,1,113
16149322,Beautiful family beach house,104202107,Leticia,,TWEED SHIRE COUNCIL,-28.29934,153.57208,Entire home/apt,599,4,3,2019-04-23,0.10,1,105
16152940,Relaxed modern beach villa,105415378,Dee And Shannon,,TWEED SHIRE COUNCIL,-28.29136,153.57343,Entire home/apt,250,5,3,2017-12-30,0.12,1,0
16163464,Cottage by the River,105503903,Tony,,TWEED SHIRE COUNCIL,-28.19359,153.52774,Entire home/apt,134,2,64,2019-05-18,2.14,1,319
16178888,Large Studio Unit in Byron Bay,9295431,Roza,,BYRON SHIRE COUNCIL,-28.6373,153.58039,Entire home/apt,150,1,117,2019-05-13,3.92,1,144
16191528,Casuarina beach shack,105734441,Michelle,,TWEED SHIRE COUNCIL,-28.30643,153.56985,Entire home/apt,250,7,0,,,1,0
16193211,The beach house.,48236858,Ben,,TWEED SHIRE COUNCIL,-28.24678,153.56845,Entire home/apt,322,3,28,2019-05-20,0.94,1,291
16194183,"Queen Room**PRIVATE ENSUITE WIR POOL, WALK TO TOWN",55973619,Villa Las Casas Byron Bay,,BYRON SHIRE COUNCIL,-28.65245,153.61397,Private room,149,2,0,,,4,0
16197628,Byron Treehouse,56779546,Jodie,,BYRON SHIRE COUNCIL,-28.67974,153.59953,Entire home/apt,85,2,106,2019-05-20,3.61,2,88
16197875,Byron Beach Penthouse,16160864,Destination Byron,,BYRON SHIRE COUNCIL,-28.64333,153.61394,Entire home/apt,530,3,31,2019-04-28,1.10,33,238
16206051,Girards Hill classic house,105860030,Helen,,LISMORE CITY COUNCIL,-28.8136,153.2769,Private room,100,1,17,2019-04-22,1.06,1,328
16207051,Seashells @ Angels Beach 5 minute walk to beach,105866752,Kim,,BALLINA SHIRE COUNCIL,-28.85245,153.59748,Entire home/apt,160,2,18,2019-01-27,0.62,1,0
16219158,"Large Reno""d Home, Salt Pool, Cinema, Pool Table..",98132283,Nick,,BALLINA SHIRE COUNCIL,-28.86325,153.58034,Entire home/apt,256,1,6,2017-02-04,0.21,1,0
16221677,Unique Brunswick Heads House,49282336,Larissa,,BYRON SHIRE COUNCIL,-28.54214,153.54899,Entire home/apt,219,2,66,2019-04-17,2.23,2,287
16222724,Coastal Treehouse Retreat,93384981,Rikki,,BALLINA SHIRE COUNCIL,-28.81516,153.582,Entire home/apt,295,2,6,2019-01-05,0.20,1,0
16230156,Melaleuca Beach House and Studio Byron Bay,72398826,Shelley,,BYRON SHIRE COUNCIL,-28.65688,153.61545,Entire home/apt,300,1,12,2018-01-21,0.40,3,0
16231419,Byron Bay Boutique Abode,106076702,Kai,,BYRON SHIRE COUNCIL,-28.66359,153.60771,Entire home/apt,198,2,90,2019-04-25,3.00,1,32
16232192,Keats Cottage.,50480779,Courtney,,BYRON SHIRE COUNCIL,-28.65546,153.61592,Entire home/apt,400,2,62,2019-04-28,2.08,1,0
16233235,Townhouse in quiet Byron Bay suburb.,35056369,Violet,,BYRON SHIRE COUNCIL,-28.63183,153.58795,Entire home/apt,300,5,40,2019-04-26,1.35,1,47
16233419,Harry's at Cabarita Headland-Brand New Beach House,100327496,Tim And Jess,,TWEED SHIRE COUNCIL,-28.33665,153.57424,Entire home/apt,400,4,10,2019-01-11,0.34,1,148
16243216,ESTUARY RETREAT - WATERFRONT GETAWAY ON THE TWEED,1354295,Diane,,TWEED SHIRE COUNCIL,-28.1888,153.52615,Entire home/apt,250,3,22,2019-04-15,0.85,21,310
16244226,CRYSTAL CREEK RAINFOREST ECO CABIN,99951161,Jean & Adam,,TWEED SHIRE COUNCIL,-28.25419,153.31262,Entire home/apt,105,1,191,2019-05-14,6.43,1,306
16245982,"Ewingsdale Sanctuary, 5 mins to Byron Bay",21243930,Jennifer,,BYRON SHIRE COUNCIL,-28.65228,153.5663,Entire home/apt,550,5,8,2018-10-15,0.27,1,0
16246754,Near Byron Bay 2 min to the beach 4 min Brunswick,3505783,Yoko,,BYRON SHIRE COUNCIL,-28.51943,153.54211,Entire home/apt,199,4,10,2019-01-12,0.34,1,8
16259120,Family Friendly Byron Bay Deck House,2158782,Tara,,BYRON SHIRE COUNCIL,-28.65507,153.61745,Entire home/apt,274,2,13,2019-01-20,0.45,1,174
16259257,"Byron Bay, Views, Location and Style",86258446,Corr,,BYRON SHIRE COUNCIL,-28.65538,153.62069,Entire home/apt,490,2,13,2019-01-22,0.44,1,40
16259990,Central Perk,106329043,North Coast Lifestyle Properties,,BYRON SHIRE COUNCIL,-28.53908,153.54989,Entire home/apt,162,3,1,2019-04-08,0.58,47,305
16262926,The PALMS - Walk to Town and Beach,20464454,Nicoletta,,BYRON SHIRE COUNCIL,-28.6542,153.61588,Private room,90,3,115,2019-05-22,3.88,3,241
16275946,Family Friendly Beach House,3169711,Amanda,,BYRON SHIRE COUNCIL,-28.68611,153.60591,Entire home/apt,290,2,2,2017-07-02,0.08,1,8
16276689,Brunswick Dream Cottage,75651818,Samantha,,BYRON SHIRE COUNCIL,-28.53936,153.5506,Entire home/apt,349,5,6,2019-01-13,0.21,1,63
16277577,#one henson lane,19673545,Luke,,CLARENCE VALLEY COUNCIL,-29.43731,153.36358,Entire home/apt,250,2,65,2019-05-19,2.23,1,279
16278620,Tropical Byron Bay house,106474949,Kane,,BYRON SHIRE COUNCIL,-28.66387,153.61384,Entire home/apt,153,2,56,2019-05-27,1.91,1,132
16279324,Garden Flat B&B ContinentalBreakyGluten Free Avail,105870415,John&Pat,,RICHMOND VALLEY COUNCIL,-28.85858,153.03479,Entire home/apt,62,1,49,2018-07-04,1.74,1,0
16287552,Boutique private retreat by the river,63837192,Skye,,BYRON SHIRE COUNCIL,-28.48867,153.54145,Entire home/apt,110,2,20,2018-03-11,0.73,2,71
16288241,Honeysuckle Hideaway Studio,119329,Temple Retreats,,BYRON SHIRE COUNCIL,-28.68106,153.60863,Entire home/apt,215,2,36,2019-04-25,1.23,46,321
16288256,"""Woodlark"" Byron Bay",51094285,Robyn,,BYRON SHIRE COUNCIL,-28.64441,153.56332,Entire home/apt,199,2,20,2018-11-06,0.66,1,334
16288456,Room with a View,48527043,Toby,,BYRON SHIRE COUNCIL,-28.5246,153.54278,Entire home/apt,400,3,5,2019-04-23,0.22,1,172
16289699,Ocean Views-Private Studio Room 4 - Peace of Byron,5284442,Samaya,,BYRON SHIRE COUNCIL,-28.68835,153.58383,Entire home/apt,166,2,117,2019-05-25,3.98,6,337
16290257,Ocean Views-Private Studio Room 3 - Peace of Byron,5284442,Samaya,,BYRON SHIRE COUNCIL,-28.68747,153.5822,Entire home/apt,126,2,146,2019-05-25,4.96,6,327
16292207,The River Cottage,119329,Temple Retreats,,TWEED SHIRE COUNCIL,-28.27167,153.46255,Entire home/apt,170,2,32,2019-05-13,1.09,46,339
